city,population_density,date,year,month,day,dayofweek,quarter,is_weekend,aqi,pm2_5,pm10,no2,o3,temperature,humidity,hospital_capacity,pollution_mean,pollution_max,pm_ratio,hospital_admissions
Delhi,Urban,2085-11-04,2085,11,4,6,4,1,269,44.1,49.2,31.0,24.6,27.5,69,539,83.58000000000001,269.0,0.8963414634146342,10
Delhi,Suburban,2085-11-05,2085,11,5,0,4,0,489,20.4,48.7,20.9,39.9,29.9,84,381,123.78,489.0,0.41889117043121143,11
São Paulo,Urban,2085-11-06,2085,11,6,1,4,0,486,45.3,88.4,34.0,49.9,37.0,31,1575,140.71999999999997,486.0,0.5124434389140271,10
Beijing,Urban,2085-11-07,2085,11,7,2,4,0,350,41.2,49.8,30.0,41.4,8.9,80,889,102.47999999999999,350.0,0.8273092369477912,9
Delhi,Urban,2085-11-08,2085,11,8,3,4,0,284,28.9,56.2,35.5,30.1,4.7,53,1519,86.94,284.0,0.5142348754448398,5
São Paulo,Urban,2085-11-09,2085,11,9,4,4,0,10,26.5,47.6,37.9,31.7,30.5,90,1399,30.74,47.6,0.5567226890756303,9
Delhi,Urban,2085-11-10,2085,11,10,5,4,1,5,52.8,53.0,30.1,25.9,16.3,78,96,33.36,53.0,0.9962264150943396,10
Delhi,Suburban,2085-11-11,2085,11,11,6,4,1,82,39.5,41.6,41.0,26.9,6.1,74,1231,46.2,82.0,0.9495192307692307,10
Delhi,Urban,2085-11-12,2085,11,12,0,4,0,397,54.8,50.1,36.7,34.1,17.3,29,739,114.54,397.0,1.0938123752495008,17
Beijing,Urban,2085-11-13,2085,11,13,1,4,0,482,33.7,38.5,14.9,50.2,-4.5,58,1181,123.86000000000001,482.0,0.8753246753246754,3
Tokyo,Urban,2085-11-14,2085,11,14,2,4,0,462,47.6,52.7,26.1,55.8,25.3,22,393,128.84,462.0,0.9032258064516129,7
Delhi,Urban,2085-11-15,2085,11,15,3,4,0,437,61.5,39.5,49.3,47.5,8.4,79,954,126.96,437.0,1.5569620253164558,16
Los Angeles,Urban,2085-11-16,2085,11,16,4,4,0,262,45.7,98.3,33.1,40.3,-3.2,65,553,95.88000000000001,262.0,0.4649033570701933,12
Delhi,Urban,2085-11-17,2085,11,17,5,4,1,21,55.5,50.4,63.9,30.6,15.7,63,839,44.28,63.9,1.1011904761904763,8
Delhi,Suburban,2085-11-18,2085,11,18,6,4,1,396,54.8,15.4,28.4,35.2,29.1,53,811,105.96,396.0,3.558441558441558,8
Los Angeles,Rural,2085-11-19,2085,11,19,0,4,0,479,50.2,20.0,21.5,27.4,22.3,32,1859,119.62,479.0,2.5100000000000002,4
Los Angeles,Urban,2085-11-20,2085,11,20,1,4,0,175,38.4,38.1,31.2,30.0,14.6,65,684,62.54,175.0,1.0078740157480315,7
Mexico City,Urban,2085-11-21,2085,11,21,2,4,0,427,56.2,13.1,39.5,34.9,2.6,35,53,114.13999999999999,427.0,4.290076335877863,11
Delhi,Urban,2085-11-22,2085,11,22,3,4,0,467,40.7,63.4,19.4,67.5,5.4,48,226,131.6,467.0,0.6419558359621451,7
Delhi,Suburban,2085-11-23,2085,11,23,4,4,0,494,34.5,27.5,28.5,39.4,4.6,59,1596,124.78,494.0,1.2545454545454546,8
Los Angeles,Rural,2085-11-24,2085,11,24,5,4,1,2,34.1,86.0,35.3,30.7,28.1,20,825,37.61999999999999,86.0,0.39651162790697675,10
Mexico City,Urban,2085-11-25,2085,11,25,6,4,1,416,42.8,61.1,30.0,29.8,11.8,47,1844,115.93999999999998,416.0,0.7004909983633387,10
Beijing,Suburban,2085-11-26,2085,11,26,0,4,0,196,39.6,41.5,38.9,37.3,4.0,80,927,70.66,196.0,0.9542168674698795,9
Delhi,Urban,2085-11-27,2085,11,27,1,4,0,266,16.3,20.4,8.2,37.7,36.5,50,522,69.72,266.0,0.7990196078431373,4
Los Angeles,Suburban,2085-11-28,2085,11,28,2,4,0,229,66.2,57.0,24.9,31.3,24.5,93,1426,81.67999999999999,229.0,1.1614035087719299,14
Delhi,Rural,2085-11-29,2085,11,29,3,4,0,317,35.0,48.5,37.7,41.7,31.7,55,1680,95.97999999999999,317.0,0.7216494845360825,4
Mexico City,Rural,2085-11-30,2085,11,30,4,4,0,373,42.8,52.1,18.5,28.3,3.1,66,1000,102.94000000000001,373.0,0.8214971209213051,11
Mexico City,Urban,2085-12-01,2085,12,1,5,4,1,389,58.0,69.2,25.3,30.0,7.7,81,98,114.3,389.0,0.838150289017341,2
Delhi,Suburban,2085-12-02,2085,12,2,6,4,1,106,18.3,32.6,26.4,51.9,11.0,58,1782,47.040000000000006,106.0,0.5613496932515337,11
Beijing,Suburban,2085-12-03,2085,12,3,0,4,0,103,47.9,24.0,24.6,40.9,32.7,20,238,48.08,103.0,1.9958333333333333,13
Beijing,Suburban,2085-12-04,2085,12,4,1,4,0,36,23.1,51.8,44.6,39.9,17.4,58,1417,39.08,51.8,0.445945945945946,6
Mexico City,Urban,2085-12-05,2085,12,5,2,4,0,288,36.6,35.1,25.2,31.8,31.8,88,658,83.34,288.0,1.0427350427350428,4
Tokyo,Urban,2085-12-06,2085,12,6,3,4,0,436,54.5,32.1,44.5,29.3,24.4,42,761,119.28,436.0,1.6978193146417444,18
Beijing,Suburban,2085-12-07,2085,12,7,4,4,0,426,50.7,27.6,32.7,43.0,30.4,93,1036,116.0,426.0,1.8369565217391304,11
Delhi,Suburban,2085-12-08,2085,12,8,5,4,1,138,27.6,11.5,33.5,5.5,2.4,65,397,43.22,138.0,2.4,9
Beijing,Urban,2085-12-09,2085,12,9,6,4,1,259,13.3,55.5,44.7,32.1,11.8,77,504,80.92,259.0,0.23963963963963966,5
Mexico City,Urban,2085-12-10,2085,12,10,0,4,0,326,2.0,53.7,36.7,31.4,-2.6,48,467,89.96,326.0,0.037243947858472994,5
Beijing,Suburban,2085-12-11,2085,12,11,1,4,0,448,59.5,49.3,29.1,58.4,-1.6,91,1712,128.85999999999999,448.0,1.206896551724138,12
Los Angeles,Urban,2085-12-12,2085,12,12,2,4,0,330,2.9,26.6,23.5,33.2,21.4,60,1924,83.24,330.0,0.10902255639097744,7
Delhi,Urban,2085-12-13,2085,12,13,3,4,0,193,34.1,52.0,3.5,28.9,16.8,51,212,62.3,193.0,0.6557692307692308,9
Delhi,Suburban,2085-12-14,2085,12,14,4,4,0,483,22.5,20.6,30.7,61.1,36.2,50,503,123.58000000000001,483.0,1.0922330097087378,5
Delhi,Urban,2085-12-15,2085,12,15,5,4,1,201,8.6,43.1,13.1,39.3,22.8,59,1521,61.02,201.0,0.19953596287703015,6
London,Urban,2085-12-16,2085,12,16,6,4,1,475,23.2,41.0,32.0,31.4,37.4,33,329,120.52000000000001,475.0,0.5658536585365853,11
Mexico City,Suburban,2085-12-17,2085,12,17,0,4,0,49,29.4,46.4,27.2,47.3,27.3,51,84,39.86,49.0,0.6336206896551724,4
Beijing,Urban,2085-12-18,2085,12,18,1,4,0,13,47.0,36.7,6.1,54.8,33.9,86,1330,31.52,54.8,1.2806539509536783,6
Beijing,Suburban,2085-12-19,2085,12,19,2,4,0,482,39.2,49.0,45.5,47.3,38.7,73,523,132.6,482.0,0.8,8
Tokyo,Urban,2085-12-20,2085,12,20,3,4,0,69,23.3,46.2,31.2,46.5,9.2,38,1523,43.239999999999995,69.0,0.5043290043290043,8
Tokyo,Urban,2085-12-21,2085,12,21,4,4,0,377,14.1,46.0,35.0,40.1,35.0,26,194,102.44000000000001,377.0,0.3065217391304348,6
Beijing,Urban,2085-12-22,2085,12,22,5,4,1,82,52.3,46.7,17.2,36.7,13.7,63,1180,46.98,82.0,1.1199143468950747,6
Los Angeles,Urban,2085-12-23,2085,12,23,6,4,1,169,28.6,58.3,46.6,25.8,2.7,50,1468,65.66,169.0,0.4905660377358491,8
Tokyo,Urban,2085-12-24,2085,12,24,0,4,0,378,24.4,26.3,33.2,49.8,12.8,60,744,102.34,378.0,0.9277566539923954,6
Beijing,Urban,2085-12-25,2085,12,25,1,4,0,127,51.7,69.2,33.7,34.7,14.3,26,1035,63.25999999999999,127.0,0.7471098265895953,9
Beijing,Suburban,2085-12-26,2085,12,26,2,4,0,327,26.7,14.4,17.1,36.4,39.1,59,915,84.32,327.0,1.8541666666666665,5
Beijing,Urban,2085-12-27,2085,12,27,3,4,0,18,33.7,97.6,30.7,51.5,-1.9,72,750,46.3,97.6,0.3452868852459017,12
Beijing,Urban,2085-12-28,2085,12,28,4,4,0,136,45.4,20.0,14.4,43.5,25.5,24,681,51.86,136.0,2.27,11
Los Angeles,Urban,2085-12-29,2085,12,29,5,4,1,185,42.2,36.1,21.3,35.8,11.9,93,1840,64.08000000000001,185.0,1.1689750692520775,1
Beijing,Suburban,2085-12-30,2085,12,30,6,4,1,272,22.6,58.2,29.8,38.4,27.8,36,866,84.2,272.0,0.38831615120274915,4
Delhi,Suburban,2085-12-31,2085,12,31,0,4,0,124,21.7,28.7,37.0,46.8,0.5,79,268,51.64,124.0,0.7560975609756098,6
Beijing,Urban,2086-01-01,2086,1,1,1,1,0,330,42.0,30.3,28.8,15.8,36.5,47,817,89.38000000000001,330.0,1.386138613861386,4
Mexico City,Urban,2086-01-02,2086,1,2,2,1,0,72,23.5,35.9,31.8,38.1,27.6,55,1006,40.260000000000005,72.0,0.6545961002785515,8
Delhi,Urban,2086-01-03,2086,1,3,3,1,0,155,38.7,47.1,51.5,22.4,37.5,24,1586,62.93999999999998,155.0,0.821656050955414,8
Beijing,Urban,2086-01-04,2086,1,4,4,1,0,34,19.8,44.4,30.6,41.8,15.5,59,1018,34.11999999999999,44.4,0.445945945945946,0
Delhi,Urban,2086-01-05,2086,1,5,5,1,1,308,45.6,31.4,39.2,31.4,-1.0,39,1180,91.11999999999999,308.0,1.4522292993630574,8
London,Suburban,2086-01-06,2086,1,6,6,1,1,492,56.4,52.0,28.8,28.7,5.6,61,1289,131.57999999999998,492.0,1.0846153846153845,7
Delhi,Urban,2086-01-07,2086,1,7,0,1,0,85,42.1,48.9,12.5,43.4,34.0,44,192,46.38,85.0,0.8609406952965236,2
Delhi,Urban,2086-01-08,2086,1,8,1,1,0,274,42.8,58.0,21.6,21.6,7.7,72,1963,83.60000000000001,274.0,0.7379310344827585,9
Los Angeles,Suburban,2086-01-09,2086,1,9,2,1,0,303,15.0,47.7,37.9,35.6,27.9,71,1419,87.84,303.0,0.31446540880503143,7
Delhi,Urban,2086-01-10,2086,1,10,3,1,0,62,6.9,31.1,24.0,52.4,31.4,67,355,35.28,62.0,0.22186495176848875,4
Mexico City,Urban,2086-01-11,2086,1,11,4,1,0,376,26.8,90.9,21.3,44.8,16.5,29,1927,111.96,376.0,0.2948294829482948,3
Beijing,Urban,2086-01-12,2086,1,12,5,1,1,291,19.1,79.6,40.1,24.9,3.3,46,1298,90.94000000000001,291.0,0.23994974874371863,5
London,Suburban,2086-01-13,2086,1,13,6,1,1,353,36.7,0.8,22.1,27.7,-1.8,25,1340,88.06,353.0,45.875,8
Delhi,Urban,2086-01-14,2086,1,14,0,1,0,378,53.0,24.4,30.6,35.6,19.0,70,1936,104.32000000000001,378.0,2.1721311475409837,4
Delhi,Urban,2086-01-15,2086,1,15,1,1,0,39,2.3,49.2,37.1,46.6,25.3,37,1421,34.839999999999996,49.2,0.04674796747967479,0
Delhi,Urban,2086-01-16,2086,1,16,2,1,0,307,41.4,64.0,38.2,28.7,28.0,56,1420,95.85999999999999,307.0,0.646875,14
Tokyo,Suburban,2086-01-17,2086,1,17,3,1,0,137,35.8,31.2,45.1,63.0,-2.4,56,1752,62.42,137.0,1.1474358974358974,6
London,Urban,2086-01-18,2086,1,18,4,1,0,128,41.4,12.0,14.0,34.9,9.6,57,744,46.06,128.0,3.4499999999999997,7
Delhi,Urban,2086-01-19,2086,1,19,5,1,1,476,57.2,40.6,27.7,36.9,-0.0,44,651,127.68000000000002,476.0,1.4088669950738917,12
Delhi,Suburban,2086-01-20,2086,1,20,6,1,1,329,27.5,43.9,34.9,31.9,19.6,25,654,93.43999999999998,329.0,0.6264236902050114,8
Delhi,Urban,2086-01-21,2086,1,21,0,1,0,141,39.9,70.7,58.1,23.3,32.6,94,731,66.60000000000001,141.0,0.5643564356435643,11
Delhi,Suburban,2086-01-22,2086,1,22,1,1,0,101,30.2,50.3,22.7,70.4,25.3,79,1712,54.92,101.0,0.6003976143141153,7
Delhi,Urban,2086-01-23,2086,1,23,2,1,0,47,58.3,51.4,37.9,48.7,1.4,22,935,48.660000000000004,58.3,1.1342412451361867,17
Tokyo,Suburban,2086-01-24,2086,1,24,3,1,0,51,31.9,30.4,36.4,48.7,-3.6,50,391,39.68000000000001,51.0,1.049342105263158,7
Delhi,Suburban,2086-01-25,2086,1,25,4,1,0,135,41.2,0.2,22.7,34.7,22.1,22,930,46.75999999999999,135.0,206.0,10
Tokyo,Urban,2086-01-26,2086,1,26,5,1,1,234,28.3,66.8,31.7,52.2,1.4,37,237,82.6,234.0,0.4236526946107785,12
Delhi,Urban,2086-01-27,2086,1,27,6,1,1,326,35.8,49.7,20.7,36.6,33.9,37,353,93.76,326.0,0.7203219315895372,10
London,Urban,2086-01-28,2086,1,28,0,1,0,148,42.5,26.5,26.2,25.9,31.7,48,1601,53.81999999999999,148.0,1.6037735849056605,11
Beijing,Suburban,2086-01-29,2086,1,29,1,1,0,492,32.5,57.0,22.1,62.8,37.2,39,752,133.28,492.0,0.5701754385964912,9
Delhi,Suburban,2086-01-30,2086,1,30,2,1,0,103,22.2,42.1,24.6,49.2,6.7,40,1803,48.220000000000006,103.0,0.5273159144893111,1
Los Angeles,Urban,2086-01-31,2086,1,31,3,1,0,404,22.0,40.3,40.0,39.8,25.4,42,440,109.22,404.0,0.5459057071960298,7
Delhi,Urban,2086-02-01,2086,2,1,4,1,0,83,62.3,59.3,42.3,40.0,24.3,59,741,57.38000000000001,83.0,1.0505902192242833,8
London,Urban,2086-02-02,2086,2,2,5,1,1,323,31.3,23.0,28.6,47.2,-1.0,83,164,90.62,323.0,1.3608695652173914,13
Los Angeles,Suburban,2086-02-03,2086,2,3,6,1,1,52,60.3,57.8,26.3,29.1,31.3,82,1521,45.1,60.3,1.0432525951557095,7
São Paulo,Urban,2086-02-04,2086,2,4,0,1,0,252,41.7,9.6,25.9,29.9,33.3,66,1936,71.82,252.0,4.343750000000001,11
London,Suburban,2086-02-05,2086,2,5,1,1,0,265,46.7,57.8,30.0,35.3,18.9,88,929,86.96000000000001,265.0,0.8079584775086506,9
Delhi,Suburban,2086-02-06,2086,2,6,2,1,0,11,27.5,34.0,30.6,41.6,12.4,82,231,28.939999999999998,41.6,0.8088235294117647,10
Beijing,Urban,2086-02-07,2086,2,7,3,1,0,88,51.4,8.0,15.8,34.1,28.0,56,936,39.46,88.0,6.425,7
Mexico City,Suburban,2086-02-08,2086,2,8,4,1,0,216,46.8,36.4,35.7,29.4,29.0,57,1382,72.85999999999999,216.0,1.2857142857142856,9
Beijing,Urban,2086-02-09,2086,2,9,5,1,1,329,61.3,24.9,21.3,28.5,20.3,83,694,93.0,329.0,2.461847389558233,13
Beijing,Rural,2086-02-10,2086,2,10,6,1,1,139,24.2,25.2,16.6,43.9,10.1,90,1458,49.779999999999994,139.0,0.9603174603174603,8
Delhi,Urban,2086-02-11,2086,2,11,0,1,0,311,40.8,42.3,51.8,37.5,9.6,79,1910,96.68,311.0,0.9645390070921985,5
Mexico City,Urban,2086-02-12,2086,2,12,1,1,0,127,60.5,35.6,31.6,45.9,20.0,33,398,60.11999999999999,127.0,1.699438202247191,18
Beijing,Urban,2086-02-13,2086,2,13,2,1,0,51,24.2,42.6,10.4,53.8,15.6,51,394,36.4,53.8,0.568075117370892,4
Delhi,Urban,2086-02-14,2086,2,14,3,1,0,178,23.8,63.5,39.0,66.5,17.8,79,314,74.16,178.0,0.37480314960629924,8
Cairo,Urban,2086-02-15,2086,2,15,4,1,0,113,44.3,89.1,36.8,46.0,34.7,23,884,65.84,113.0,0.49719416386083054,12
London,Rural,2086-02-16,2086,2,16,5,1,1,463,33.3,71.3,28.9,44.5,2.0,83,1873,128.2,463.0,0.46704067321178117,6
Beijing,Urban,2086-02-17,2086,2,17,6,1,1,138,39.0,48.6,34.0,58.7,8.0,81,1200,63.660000000000004,138.0,0.8024691358024691,15
Delhi,Urban,2086-02-18,2086,2,18,0,1,0,211,23.0,25.7,42.0,44.4,17.8,31,369,69.22,211.0,0.8949416342412452,8
Los Angeles,Urban,2086-02-19,2086,2,19,1,1,0,380,36.4,66.9,26.8,45.0,3.1,49,862,111.01999999999998,380.0,0.5440956651718983,0
Delhi,Suburban,2086-02-20,2086,2,20,2,1,0,126,49.4,0.1,34.4,32.9,13.1,91,1880,48.56,126.0,493.99999999999994,2
Mexico City,Urban,2086-02-21,2086,2,21,3,1,0,225,35.2,51.3,17.3,30.5,13.3,72,740,71.86,225.0,0.686159844054581,13
Los Angeles,Suburban,2086-02-22,2086,2,22,4,1,0,313,53.0,64.2,40.1,53.0,3.3,35,1416,104.66,313.0,0.8255451713395638,12
Delhi,Urban,2086-02-23,2086,2,23,5,1,1,410,8.7,45.3,23.9,17.6,27.7,92,662,101.1,410.0,0.19205298013245034,0
Delhi,Urban,2086-02-24,2086,2,24,6,1,1,394,42.8,72.0,26.0,42.2,22.0,43,589,115.4,394.0,0.5944444444444444,9
Delhi,Suburban,2086-02-25,2086,2,25,0,1,0,404,41.2,69.8,41.8,46.9,7.8,21,1332,120.73999999999998,404.0,0.5902578796561605,10
Beijing,Urban,2086-02-26,2086,2,26,1,1,0,57,34.8,52.6,24.1,49.5,10.4,49,387,43.6,57.0,0.6615969581749048,10
Mexico City,Urban,2086-02-27,2086,2,27,2,1,0,366,62.3,65.2,24.3,39.0,16.3,25,674,111.35999999999999,366.0,0.955521472392638,9
Delhi,Urban,2086-02-28,2086,2,28,3,1,0,257,37.5,40.6,30.6,54.1,39.2,65,1986,83.96000000000001,257.0,0.9236453201970443,10
Cairo,Suburban,2086-03-01,2086,3,1,4,1,0,258,27.8,51.7,35.3,35.0,19.8,87,1587,81.56,258.0,0.5377176015473888,9
Los Angeles,Urban,2086-03-02,2086,3,2,5,1,1,396,40.8,41.1,24.6,48.8,10.9,34,1216,110.26000000000002,396.0,0.9927007299270072,8
Delhi,Urban,2086-03-03,2086,3,3,6,1,1,213,11.9,68.3,30.7,32.7,14.0,65,1538,71.32,213.0,0.17423133235724744,3
Beijing,Urban,2086-03-04,2086,3,4,0,1,0,115,28.7,36.4,22.5,40.6,33.0,21,1306,48.64,115.0,0.7884615384615384,9
Beijing,Urban,2086-03-05,2086,3,5,1,1,0,454,22.7,44.2,26.2,42.3,-0.7,66,1528,117.88,454.0,0.5135746606334841,7
Beijing,Suburban,2086-03-06,2086,3,6,2,1,0,278,4.0,57.1,25.4,55.3,-2.8,48,63,83.96000000000001,278.0,0.07005253940455342,1
Mexico City,Suburban,2086-03-07,2086,3,7,3,1,0,220,24.7,65.1,33.5,74.1,23.6,89,365,83.47999999999999,220.0,0.3794162826420891,8
Delhi,Rural,2086-03-08,2086,3,8,4,1,0,11,43.2,51.3,30.4,50.9,35.1,52,411,37.36,51.3,0.8421052631578948,8
Delhi,Urban,2086-03-09,2086,3,9,5,1,1,392,35.2,24.6,42.5,66.8,-0.1,35,221,112.22,392.0,1.4308943089430894,8
Delhi,Suburban,2086-03-10,2086,3,10,6,1,1,170,53.3,31.0,38.8,56.6,17.7,69,558,69.94000000000001,170.0,1.7193548387096773,13
Delhi,Rural,2086-03-11,2086,3,11,0,1,0,414,27.8,73.3,40.1,56.1,12.1,53,193,122.26000000000002,414.0,0.37926330150068216,7
Mexico City,Urban,2086-03-12,2086,3,12,1,1,0,232,21.9,48.1,31.5,40.4,8.5,69,1314,74.78,232.0,0.45530145530145527,5
São Paulo,Urban,2086-03-13,2086,3,13,2,1,0,404,38.8,52.7,6.2,22.5,0.0,53,417,104.84,404.0,0.7362428842504742,5
Mexico City,Urban,2086-03-14,2086,3,14,3,1,0,260,47.7,62.5,47.8,31.0,1.2,94,1931,89.8,260.0,0.7632000000000001,10
São Paulo,Urban,2086-03-15,2086,3,15,4,1,0,262,39.1,65.6,23.5,44.9,17.0,52,224,87.02000000000001,262.0,0.5960365853658537,14
Mexico City,Urban,2086-03-16,2086,3,16,5,1,1,338,33.0,19.3,44.1,35.9,36.3,83,1690,94.06,338.0,1.709844559585492,8
Delhi,Urban,2086-03-17,2086,3,17,6,1,1,381,45.6,52.2,42.4,16.6,17.7,21,160,107.56000000000002,381.0,0.8735632183908045,8
London,Urban,2086-03-18,2086,3,18,0,1,0,408,31.1,28.6,16.0,38.1,2.0,76,1087,104.36000000000001,408.0,1.0874125874125875,2
Delhi,Rural,2086-03-19,2086,3,19,1,1,0,478,46.7,61.5,24.6,65.1,9.7,68,1557,135.18,478.0,0.759349593495935,11
Delhi,Suburban,2086-03-20,2086,3,20,2,1,0,357,23.1,88.3,41.3,23.8,1.3,43,1631,106.7,357.0,0.26160815402038506,13
Tokyo,Urban,2086-03-21,2086,3,21,3,1,0,35,31.8,64.7,17.4,38.6,17.5,70,1185,37.5,64.7,0.49149922720247297,4
Mexico City,Rural,2086-03-22,2086,3,22,4,1,0,10,31.4,54.3,23.9,31.2,12.6,36,1842,30.159999999999997,54.3,0.578268876611418,17
Tokyo,Suburban,2086-03-23,2086,3,23,5,1,1,104,58.7,44.0,33.9,50.1,33.2,34,1390,58.14,104.0,1.3340909090909092,8
Delhi,Rural,2086-03-24,2086,3,24,6,1,1,140,42.7,38.9,35.3,39.1,29.1,40,1358,59.2,140.0,1.0976863753213368,7
Los Angeles,Rural,2086-03-25,2086,3,25,0,1,0,283,0.0,43.0,23.4,41.2,25.7,77,1261,78.11999999999999,283.0,0.0,4
Delhi,Urban,2086-03-26,2086,3,26,1,1,0,446,61.2,28.8,33.3,38.8,16.1,33,877,121.61999999999998,446.0,2.125,18
Beijing,Urban,2086-03-27,2086,3,27,2,1,0,175,48.2,50.5,39.8,48.9,18.0,33,511,72.47999999999999,175.0,0.9544554455445545,3
Tokyo,Urban,2086-03-28,2086,3,28,3,1,0,391,57.1,52.1,46.0,47.2,31.7,65,1013,118.68000000000002,391.0,1.0959692898272553,9
Beijing,Suburban,2086-03-29,2086,3,29,4,1,0,179,51.5,71.2,34.5,29.3,17.8,49,704,73.1,179.0,0.723314606741573,10
Mexico City,Rural,2086-03-30,2086,3,30,5,1,1,466,21.9,83.7,40.1,41.9,39.6,76,1756,130.72,466.0,0.26164874551971323,5
Tokyo,Urban,2086-03-31,2086,3,31,6,1,1,293,24.7,44.3,44.2,36.5,10.3,94,614,88.53999999999999,293.0,0.5575620767494357,6
London,Urban,2086-04-01,2086,4,1,0,2,0,189,19.4,68.3,34.6,33.9,2.5,20,668,69.03999999999999,189.0,0.2840409956076135,7
Delhi,Urban,2086-04-02,2086,4,2,1,2,0,443,37.1,73.9,52.4,33.0,1.4,79,1184,127.88,443.0,0.5020297699594046,10
Delhi,Rural,2086-04-03,2086,4,3,2,2,0,423,8.2,48.8,29.3,37.2,2.9,67,777,109.3,423.0,0.1680327868852459,1
Tokyo,Urban,2086-04-04,2086,4,4,3,2,0,134,40.3,13.0,44.9,47.3,38.0,34,1080,55.9,134.0,3.0999999999999996,9
Mexico City,Urban,2086-04-05,2086,4,5,4,2,0,287,36.9,49.8,29.6,50.8,4.3,87,1238,90.82000000000001,287.0,0.7409638554216867,12
Beijing,Suburban,2086-04-06,2086,4,6,5,2,1,298,23.8,62.5,35.8,45.3,31.4,62,445,93.08000000000001,298.0,0.3808,6
Delhi,Rural,2086-04-07,2086,4,7,6,2,1,260,62.9,50.9,13.6,58.6,39.5,71,277,89.2,260.0,1.2357563850687623,7
Delhi,Urban,2086-04-08,2086,4,8,0,2,0,261,47.4,49.1,39.1,47.9,19.1,28,511,88.9,261.0,0.965376782077393,7
Cairo,Suburban,2086-04-09,2086,4,9,1,2,0,485,11.3,32.3,46.0,40.7,21.4,58,1310,123.06000000000002,485.0,0.34984520123839014,5
Beijing,Suburban,2086-04-10,2086,4,10,2,2,0,319,45.8,16.1,32.5,39.1,26.0,43,360,90.50000000000001,319.0,2.8447204968944093,11
Los Angeles,Rural,2086-04-11,2086,4,11,3,2,0,239,29.9,24.7,32.8,51.5,10.1,44,473,75.58,239.0,1.2105263157894737,2
Delhi,Urban,2086-04-12,2086,4,12,4,2,0,429,32.6,61.9,60.9,31.7,2.7,24,1602,123.22,429.0,0.5266558966074314,9
Delhi,Urban,2086-04-13,2086,4,13,5,2,1,281,49.4,13.5,30.4,17.3,28.1,75,1621,78.32,281.0,3.659259259259259,5
Mexico City,Suburban,2086-04-14,2086,4,14,6,2,1,459,35.1,81.2,32.7,59.5,18.8,84,377,133.50000000000003,459.0,0.43226600985221675,4
London,Rural,2086-04-15,2086,4,15,0,2,0,361,30.1,57.9,35.7,43.8,5.0,68,1259,105.7,361.0,0.5198618307426598,4
Delhi,Suburban,2086-04-16,2086,4,16,1,2,0,147,17.8,41.3,27.8,33.0,1.1,51,251,53.38000000000001,147.0,0.4309927360774819,10
Beijing,Suburban,2086-04-17,2086,4,17,2,2,0,347,36.4,46.4,27.1,35.8,22.8,76,1167,98.53999999999999,347.0,0.7844827586206896,6
Mexico City,Suburban,2086-04-18,2086,4,18,3,2,0,363,27.9,42.1,13.9,42.5,16.3,65,362,97.88,363.0,0.66270783847981,11
Delhi,Urban,2086-04-19,2086,4,19,4,2,0,119,43.3,62.0,29.3,45.1,-4.7,24,1381,59.74000000000001,119.0,0.6983870967741935,7
Beijing,Suburban,2086-04-20,2086,4,20,5,2,1,253,40.9,62.7,16.6,9.1,33.8,58,1839,76.46000000000001,253.0,0.6523125996810207,6
Mexico City,Urban,2086-04-21,2086,4,21,6,2,1,139,68.7,67.6,31.3,51.5,4.0,73,286,71.61999999999999,139.0,1.0162721893491125,9
Delhi,Rural,2086-04-22,2086,4,22,0,2,0,304,23.1,40.6,40.9,34.5,13.8,35,1781,88.62,304.0,0.5689655172413793,9
Mexico City,Suburban,2086-04-23,2086,4,23,1,2,0,21,24.3,28.8,36.7,34.2,26.7,57,1378,29.0,36.7,0.84375,8
Delhi,Urban,2086-04-24,2086,4,24,2,2,0,61,43.3,43.8,36.9,14.4,11.5,87,166,39.88,61.0,0.9885844748858448,0
Los Angeles,Urban,2086-04-25,2086,4,25,3,2,0,217,23.1,64.2,30.1,4.7,23.9,22,1542,67.82000000000001,217.0,0.3598130841121495,6
London,Urban,2086-04-26,2086,4,26,4,2,0,328,21.1,67.1,21.0,30.6,9.5,77,753,93.56000000000002,328.0,0.31445603576751124,5
London,Suburban,2086-04-27,2086,4,27,5,2,1,296,17.3,30.9,46.8,42.3,34.3,68,127,86.66,296.0,0.5598705501618123,11
Mexico City,Urban,2086-04-28,2086,4,28,6,2,1,313,59.5,73.4,21.6,53.7,-2.2,82,1889,104.24000000000001,313.0,0.8106267029972751,12
Mexico City,Urban,2086-04-29,2086,4,29,0,2,0,184,27.7,14.5,32.6,36.4,22.6,81,1323,59.04,184.0,1.910344827586207,7
Beijing,Urban,2086-04-30,2086,4,30,1,2,0,73,34.7,63.4,19.4,62.0,37.3,89,1558,50.5,73.0,0.5473186119873817,6
Beijing,Rural,2086-05-01,2086,5,1,2,2,0,280,20.9,53.9,35.4,30.5,27.1,37,1594,84.13999999999999,280.0,0.3877551020408163,8
Delhi,Suburban,2086-05-02,2086,5,2,3,2,0,227,45.1,64.2,24.5,63.8,33.8,84,1405,84.92,227.0,0.7024922118380063,11
Los Angeles,Urban,2086-05-03,2086,5,3,4,2,0,40,40.8,44.7,28.6,41.7,36.9,56,639,39.160000000000004,44.7,0.9127516778523489,10
